CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVISOBSC
201228107706	1	121.606255	2	6	10	29	5	0
201228107708	1	243.21251	2	4	10	29	5	0
201228107708	2	243.21251	2	4	10	29	5	0
201228107710	1	243.21251	2	4	10	29	5	0
201228107710	2	243.21251	2	4	10	29	5	0
201228107711	1	121.606255	2	6	10	29	5	0
201228107711	2	121.606255	2	6	10	29	5	0
201228107713	1	121.606255	2	6	10	29	5	6
201228107713	2	121.606255	2	6	10	29	5	0
201228107714	1	121.606255	2	6	10	29	5	0
201228107715	1	243.21251	2	4	10	29	5	0
201228107716	1	121.606255	2	6	10	29	5	0
201228107717	1	121.606255	2	6	10	29	5	0
201228107718	1	121.606255	2	5	10	29	5	0
201228107718	2	121.606255	2	5	10	29	5	0
201228107720	1	121.606255	2	5	10	29	5	0
201228107721	1	121.606255	2	5	10	29	5	0
201228107721	2	121.606255	2	5	10	29	5	0
201228107723	1	243.21251	2	4	10	29	5	0
201228107723	2	243.21251	2	4	10	29	5	0
201228107724	1	121.606255	2	3	10	29	5	0
201228107725	1	121.606255	2	6	10	29	5	0
201228107726	1	121.606255	2	3	10	29	5	0
201228107726	2	121.606255	2	3	10	29	5	0
201228107728	1	243.21251	2	4	10	29	5	0
201228107729	1	121.606255	2	5	10	29	5	0
201228107729	2	121.606255	2	5	10	29	5	0
201228107731	1	243.21251	2	4	10	29	5	0
201228107731	2	243.21251	2	4	10	29	5	0
201228107733	1	243.21251	2	4	10	29	5	0
201228107733	2	243.21251	2	4	10	29	5	0
201228107735	1	243.21251	2	4	10	29	5	0
201228107737	1	243.21251	2	4	10	29	5	0
201228107738	1	121.606255	2	6	10	29	5	0
201228107740	1	121.606255	2	3	10	29	5	0
201228107741	1	121.606255	2	5	10	29	5	0
201228107743	1	121.606255	2	6	10	29	5	0
201228107743	2	121.606255	2	6	10	29	5	0
201228107743	3	121.606255	2	6	10	29	5	0
201228107744	1	243.21251	2	4	10	29	5	0
201228107744	2	243.21251	2	4	10	29	5	0
201228107746	1	243.21251	2	4	10	29	5	0
201228107746	2	243.21251	2	4	10	29	5	0
201228107747	1	121.606255	2	1	10	29	5	0
201228107747	2	121.606255	2	1	10	29	5	0
201228107749	1	121.606255	2	6	10	29	5	0
201228107750	1	243.21251	2	4	10	29	5	0
201228107750	2	243.21251	2	4	10	29	5	0
201228107752	1	243.21251	2	4	10	29	5	0
201228107752	2	243.21251	2	4	10	29	5	0
201228107754	1	243.21251	2	4	10	29	5	0
201228107754	2	243.21251	2	4	10	29	5	0
201228107755	1	121.606255	2	6	10	29	5	0
201228107759	1	121.606255	2	6	10	29	5	0
201228107759	2	121.606255	2	6	10	29	5	0
201228107760	1	243.21251	2	4	10	29	5	0
201228107760	2	243.21251	2	4	10	29	5	0
201228107761	1	121.606255	2	5	10	29	5	0
201228107763	1	121.606255	2	3	10	29	5	5
201228107764	1	121.606255	2	5	10	29	5	0
201228107764	2	121.606255	2	5	10	29	5	0
201228107765	1	243.21251	2	4	10	29	5	0
201228107765	2	243.21251	2	4	10	29	5	0
201228107766	1	121.606255	2	6	10	29	5	6
201228107766	2	121.606255	2	6	10	29	5	0
201228107767	1	121.606255	2	6	10	29	5	0
201228107769	1	61.5243	2	1	2	31	6	0
201228107770	1	61.5243	2	5	2	31	6	0
201228107774	1	246.0972	2	4	2	31	6	0
201228107775	1	61.5243	2	3	2	31	6	0
201228107777	1	123.0486	2	6	2	31	6	0
201228107778	1	61.5243	2	5	2	31	6	0
201228107778	2	61.5243	2	5	2	31	6	0
201228107781	1	246.0972	2	4	2	31	6	0
201228107783	1	61.5243	2	2	2	31	6	0
201228107783	2	61.5243	2	2	2	31	6	0
201228107785	1	61.5243	2	1	2	31	6	0
201228107786	1	61.5243	2	5	2	31	6	0
201228107786	2	61.5243	2	5	2	31	6	0
201228107789	1	246.0972	2	4	2	31	6	0
201228107792	1	61.5243	2	1	2	31	6	0
201228107793	1	123.0486	2	6	2	31	6	0
201228107795	1	61.5243	2	5	2	31	6	0
201228107797	1	61.5243	2	5	2	31	6	0
201228107798	1	123.0486	2	6	2	31	6	0
201228107799	1	246.0972	2	4	2	31	6	0
201228107803	1	61.5243	2	5	2	31	6	0
201228107804	1	61.5243	2	5	2	31	6	0
201228107805	1	61.5243	2	5	2	31	6	0
201228107807	1	246.0972	2	4	2	31	6	0
201228107810	1	61.5243	2	5	2	31	6	0
201228107811	1	61.5243	2	1	2	31	6	0
201228107811	2	61.5243	2	1	2	31	6	0
201228107812	1	61.5243	2	2	2	31	6	0
201228107812	2	61.5243	2	2	2	31	6	0
201228107814	1	123.0486	2	6	2	31	6	0
201228107815	1	246.0972	2	4	2	31	6	0
201228107816	1	61.5243	2	5	2	31	6	0
201228107817	1	61.5243	2	1	2	31	6	0
201228107817	2	61.5243	2	1	2	31	6	0
201228107818	1	61.5243	2	1	2	31	6	0
201228107819	1	61.5243	2	3	2	31	6	0
201228107819	2	61.5243	2	3	2	31	6	0
201228107821	1	61.5243	2	3	2	31	6	0
201228107821	2	61.5243	2	3	2	31	6	0
201228107822	1	123.0486	2	6	2	31	6	0
201228107824	1	123.0486	2	6	2	31	6	0
201228107829	1	123.0486	2	6	2	31	6	0
201228107829	2	123.0486	2	6	2	31	6	0
201228107831	1	61.5243	2	3	2	31	6	0
201228107831	2	61.5243	2	3	2	31	6	0
201228107832	1	246.0972	2	4	2	31	6	0
201228107832	2	246.0972	2	4	2	31	6	0
201228107836	1	246.0972	2	4	2	31	6	0
201228107837	1	123.0486	2	6	2	31	6	0
201228107839	1	61.5243	2	1	2	31	6	0
201228107839	2	61.5243	2	1	2	31	6	0
201228107841	1	246.0972	2	4	3	31	6	0
201228107843	1	123.0486	2	6	3	31	6	0
201228107843	2	123.0486	2	6	3	31	6	0
201228107847	1	61.5243	2	5	3	31	6	99
201228107848	1	246.0972	2	4	3	31	6	0
201228107848	2	246.0972	2	4	3	31	6	0
201228107850	1	123.0486	2	6	3	31	6	0
201228107853	1	246.0972	2	4	3	31	6	0
201228107857	1	123.0486	2	6	3	31	6	0
201228107857	2	123.0486	2	6	3	31	6	0
201228107859	1	246.0972	2	4	3	31	6	99
201228107860	1	61.5243	2	5	3	31	6	0
201228107860	2	61.5243	2	5	3	31	6	0
201228107863	1	61.5243	2	2	3	31	6	0
201228107863	2	61.5243	2	2	3	31	6	0
201228107865	1	246.0972	2	4	3	31	6	0
201228107869	1	61.5243	2	5	3	31	6	0
201228107869	2	61.5243	2	5	3	31	6	0
201228107870	1	246.0972	2	4	3	31	6	0
201228107870	2	246.0972	2	4	3	31	6	0
201228107873	1	61.5243	2	5	3	31	6	0
201228107873	2	61.5243	2	5	3	31	6	0
201228107873	3	61.5243	2	5	3	31	6	0
201228107875	1	246.0972	2	4	3	31	6	0
201228107875	2	246.0972	2	4	3	31	6	0
201228107879	1	246.0972	2	4	3	31	6	0
201228107884	1	123.0486	2	6	3	31	6	0
201228107884	2	123.0486	2	6	3	31	6	0
201228107885	1	246.0972	2	4	3	31	6	0
201228107885	2	246.0972	2	4	3	31	6	0
201228107887	1	61.5243	2	2	3	31	6	0
201228107887	2	61.5243	2	2	3	31	6	0
201228107897	1	246.0972	2	4	4	31	6	0
201228107897	2	246.0972	2	4	4	31	6	0
201228107898	1	123.0486	2	6	4	31	6	0
201228107898	2	123.0486	2	6	4	31	6	0
201228107900	1	61.5243	2	5	4	31	6	0
201228107904	1	246.0972	2	4	4	31	6	0
201228107905	1	123.0486	2	6	4	31	6	0
201228107905	2	123.0486	2	6	4	31	6	0
201228107906	1	61.5243	2	5	4	31	6	0
201228107906	2	61.5243	2	5	4	31	6	0
201228107910	1	246.0972	2	4	4	31	6	0
201228107915	1	246.0972	2	4	4	31	6	0
201228107915	2	246.0972	2	4	4	31	6	0
201228107918	1	61.5243	2	2	4	31	6	0
201228107918	2	61.5243	2	2	4	31	6	0
201228107919	1	354.819252	2	4	6	31	6	0
201228107919	2	354.819252	2	4	6	31	6	0
201228107920	1	354.819252	2	4	6	31	6	0
201228107920	2	354.819252	2	4	6	31	6	0
201228107921	1	354.819252	2	4	6	31	6	0
201228107921	2	354.819252	2	4	6	31	6	0
201228107940	1	246.0972	2	4	3	31	6	0
201228107940	2	246.0972	2	4	3	31	6	0
201228107942	1	61.5243	2	5	3	31	6	0
201228107942	2	61.5243	2	5	3	31	6	0
201228107944	1	61.5243	2	5	3	31	6	0
201228107944	2	61.5243	2	5	3	31	6	0
201228107945	1	123.0486	2	6	3	31	6	0
201228107946	1	61.5243	2	2	3	31	6	0
201228107946	2	61.5243	2	2	3	31	6	0
201228107948	1	61.5243	2	5	3	31	6	0
201228107948	2	61.5243	2	5	3	31	6	0
201228107950	1	61.5243	2	5	3	31	6	0
201228107950	2	61.5243	2	5	3	31	6	0
201228107951	1	246.0972	2	4	3	31	6	99
201228107951	2	246.0972	2	4	3	31	6	0
201228107954	1	61.5243	2	3	3	31	6	0
201228107956	1	246.0972	2	4	3	31	6	0
201228107958	1	61.5243	2	5	3	31	6	0
201228107958	2	61.5243	2	5	3	31	6	0
201228107960	1	123.0486	2	6	3	31	6	0
201228107962	1	246.0972	2	4	3	31	6	0
201228107962	2	246.0972	2	4	3	31	6	0
201228107966	1	123.0486	2	6	3	31	6	0
201228107969	1	246.0972	2	4	3	31	6	0
201228107969	2	246.0972	2	4	3	31	6	0
201228107971	1	61.5243	2	5	3	31	6	0
201228107972	1	123.0486	2	6	3	31	6	0
201228107972	2	123.0486	2	6	3	31	6	0
201228107977	1	246.0972	2	4	3	31	6	0
201228107981	1	61.5243	2	1	4	31	6	0
201228107982	1	61.5243	2	3	4	31	6	0
201228107984	1	123.0486	2	6	4	31	6	0
201228107985	1	246.0972	2	4	4	31	6	0
201228107990	1	246.0972	2	4	4	31	6	0
201228107994	1	246.0972	2	4	4	31	6	0
201228107995	1	61.5243	2	2	4	31	6	0
201228107995	2	61.5243	2	2	4	31	6	0
201228107996	1	123.0486	2	6	4	31	6	0
201228107999	1	123.0486	2	6	4	31	6	0
201228108002	1	246.0972	2	4	4	31	6	0
201228108003	1	61.5243	2	5	4	31	6	0
201228108003	2	61.5243	2	5	4	31	6	0
201228108003	3	61.5243	2	5	4	31	6	0
201228108007	1	123.0486	2	6	4	31	6	0
201228108007	2	123.0486	2	6	4	31	6	0
201228108009	1	246.0972	2	4	4	31	6	0
201228108011	1	61.5243	2	5	4	31	6	0
201228108012	1	61.5243	2	5	4	31	6	0
201228108012	2	61.5243	2	5	4	31	6	0
201228108014	1	123.0486	2	6	4	31	6	0
201228108017	1	246.0972	2	4	4	31	6	0
201228108019	2	123.0486	2	6	4	31	6	0
201228108040	1	61.5243	2	5	2	31	6	0
201228108042	1	123.0486	2	6	2	31	6	0
201228108045	1	123.0486	2	6	2	31	6	0
201228108045	2	123.0486	2	6	2	31	6	0
201228108048	1	123.0486	2	6	2	31	6	0
201228108049	1	246.0972	2	4	2	31	6	0
201228108051	1	123.0486	2	6	2	31	6	0
201228108053	1	61.5243	2	5	2	31	6	0
201228108055	1	123.0486	2	6	2	31	6	0
201228108055	2	123.0486	2	6	2	31	6	0
201228108056	1	61.5243	2	3	2	31	6	0
201228108060	1	246.0972	2	4	2	31	6	0
201228108062	1	61.5243	2	1	2	31	6	0
201228108062	2	61.5243	2	1	2	31	6	0
201228108063	1	61.5243	2	3	2	31	6	0
201228108066	1	246.0972	2	4	2	31	6	0
201228108069	1	123.0486	2	6	2	31	6	0
201228108069	2	123.0486	2	6	2	31	6	0
201228108071	1	61.5243	2	3	2	31	6	0
201228108073	1	246.0972	2	4	2	31	6	99
201228108074	1	123.0486	2	6	2	31	6	0
201228108074	2	123.0486	2	6	2	31	6	0
201228108076	1	123.0486	2	6	2	31	6	0
201228108078	1	61.5243	2	1	2	31	6	0
201228108078	2	61.5243	2	1	2	31	6	0
201228108081	1	123.0486	2	6	2	31	6	0
201228108081	2	123.0486	2	6	2	31	6	0
201228108084	1	61.5243	2	3	2	31	6	0
201228108085	1	123.0486	2	6	2	31	6	0
201228108086	1	246.0972	2	4	2	31	6	0
201228108086	2	246.0972	2	4	2	31	6	0
201228108089	1	61.5243	2	5	2	31	6	0
201228108091	1	123.0486	2	6	2	31	6	0
201228108093	1	123.0486	2	6	2	31	6	0
201228108096	1	61.5243	2	5	2	31	6	0
201228108097	1	123.0486	2	6	2	31	6	0
201228108097	2	123.0486	2	6	2	31	6	0
201228108098	1	246.0972	2	4	2	31	6	0
201228108099	1	61.5243	2	5	2	31	6	0
201228108099	2	61.5243	2	5	2	31	6	0
201228108100	1	61.5243	2	3	2	31	6	0
201228108102	1	87.946872	2	6	5	29	5	0
201228108103	1	43.973436	2	5	5	29	5	0
201228108103	2	43.973436	2	5	5	29	5	0
201228108106	1	43.973436	2	5	5	29	5	0
201228108106	2	43.973436	2	5	5	29	5	0
201228108107	1	219.86718	2	4	5	29	5	0
201228108107	2	219.86718	2	4	5	29	5	0
201228108111	1	43.973436	2	2	5	29	5	0
201228108111	2	43.973436	2	2	5	29	5	0
201228108114	1	219.86718	2	4	5	29	5	0
201228108114	2	219.86718	2	4	5	29	5	0
201228108116	1	87.946872	2	6	5	29	5	0
201228108119	1	43.973436	2	2	5	29	5	0
201228108119	2	43.973436	2	2	5	29	5	0
201228108122	1	219.86718	2	4	5	29	5	0
201228108122	2	219.86718	2	4	5	29	5	0
201228108125	1	43.973436	2	3	5	29	5	0
201228108127	1	43.973436	2	5	5	29	5	0
201228108127	2	43.973436	2	5	5	29	5	0
201228108127	3	43.973436	2	5	5	29	5	0
201228108128	1	87.946872	2	6	5	29	5	0
201228108128	2	87.946872	2	6	5	29	5	0
201228108130	1	43.973436	2	5	5	29	5	0
201228108130	2	43.973436	2	5	5	29	5	0
201228108131	1	219.86718	2	4	5	29	5	99
201228108145	1	233.888742	2	4	4	29	5	0
201228108145	2	233.888742	2	4	4	29	5	0
201228108146	1	116.944371	2	6	4	29	5	0
201228108146	2	116.944371	2	6	4	29	5	0
201228108150	1	116.944371	2	6	4	29	5	0
201228108150	2	116.944371	2	6	4	29	5	0
201228108154	1	243.21251	2	4	10	29	5	0
201228108154	2	243.21251	2	4	10	29	5	0
201228108156	1	243.21251	2	4	10	29	5	0
201228108156	2	243.21251	2	4	10	29	5	0
201228108157	1	121.606255	2	6	10	29	5	0
201228108157	2	121.606255	2	6	10	29	5	0
201228108159	1	243.21251	2	4	10	29	5	99
201228108160	1	121.606255	2	6	10	29	5	0
201228108162	1	243.21251	2	4	10	29	5	0
201228108162	2	243.21251	2	4	10	29	5	0
201228108164	1	121.606255	2	1	10	29	5	0
201228108164	2	121.606255	2	1	10	29	5	0
201228108165	1	243.21251	2	4	10	29	5	0
201228108165	2	243.21251	2	4	10	29	5	0
201228108165	3	243.21251	2	4	10	29	5	0
201228108166	1	121.606255	2	6	10	29	5	0
201228108166	2	121.606255	2	6	10	29	5	0
201228108167	1	121.606255	2	5	10	29	5	0
201228108167	2	121.606255	2	5	10	29	5	6
201228108169	1	243.21251	2	4	10	29	5	0
201228108169	2	243.21251	2	4	10	29	5	0
201228108171	1	243.21251	2	4	10	29	5	0
201228108171	2	243.21251	2	4	10	29	5	0
201228108173	1	121.606255	2	6	10	29	5	0
201228108173	2	121.606255	2	6	10	29	5	0
201228108174	1	121.606255	2	6	10	29	5	0
201228108175	1	243.21251	2	4	10	29	5	0
201228108175	2	243.21251	2	4	10	29	5	0
201228108177	1	243.21251	2	4	10	29	5	0
201228108177	2	243.21251	2	4	10	29	5	0
201228108179	1	243.21251	2	4	10	29	5	0
201228108179	2	243.21251	2	4	10	29	5	0
201228108181	1	121.606255	2	6	10	29	5	0
201228108182	1	121.606255	2	3	10	29	5	0
201228108183	1	243.21251	2	4	10	29	5	0
201228108184	1	121.606255	2	5	10	29	5	0
201228108184	2	121.606255	2	5	10	29	5	0
201228108186	1	243.21251	2	4	10	29	5	99
201228108187	1	121.606255	2	6	10	29	5	0
201228108189	1	121.606255	2	2	10	29	5	0
201228108189	2	121.606255	2	2	10	29	5	0
201228108190	1	243.21251	2	4	10	29	5	0
201228108190	2	243.21251	2	4	10	29	5	0
201228108192	1	121.606255	2	6	10	29	5	0
201228108192	2	121.606255	2	6	10	29	5	0
201228108193	1	243.21251	2	4	10	29	5	0
201228108193	2	243.21251	2	4	10	29	5	0
201228108194	1	121.606255	2	3	10	29	5	0
201228108194	2	121.606255	2	3	10	29	5	0
201228108197	1	243.21251	2	4	10	29	5	0
201228108197	2	243.21251	2	4	10	29	5	0
201228108200	1	243.21251	2	4	10	29	5	0
201228108202	1	121.606255	2	6	10	29	5	0
201228108203	1	243.21251	2	4	10	29	5	0
201228108203	2	243.21251	2	4	10	29	5	0
201228108205	1	243.21251	2	4	10	29	5	0
201228108205	2	243.21251	2	4	10	29	5	0
201228108208	1	243.21251	2	4	10	29	5	0
201228108208	2	243.21251	2	4	10	29	5	0
201228108208	3	243.21251	2	4	10	29	5	0
201228108209	1	121.606255	2	5	10	29	5	99
201228108211	1	243.21251	2	4	10	29	5	0
201228108211	2	243.21251	2	4	10	29	5	0
201228108213	1	121.606255	2	5	10	29	5	0
201228108213	2	121.606255	2	5	10	29	5	0
201228108214	1	121.606255	2	5	10	29	5	0
201228108215	1	243.21251	2	4	10	29	5	0
201228108215	2	243.21251	2	4	10	29	5	0
201228108217	1	243.21251	2	4	10	29	5	0
201228108217	2	243.21251	2	4	10	29	5	0
201228108219	1	243.21251	2	4	10	29	5	0
201228108219	2	243.21251	2	4	10	29	5	0
201228108221	1	243.21251	2	4	10	29	5	0
201228108221	2	243.21251	2	4	10	29	5	0
201228108223	1	121.606255	2	6	10	29	5	0
201228108224	1	243.21251	2	4	10	29	5	0
201228108224	2	243.21251	2	4	10	29	5	0
201228108226	1	121.606255	2	6	10	29	5	0
201228108226	2	121.606255	2	6	10	29	5	0
201228108227	1	121.606255	2	6	10	29	5	0
201228108227	2	121.606255	2	6	10	29	5	0
201228108228	1	243.21251	2	4	10	29	5	0
201228108228	2	243.21251	2	4	10	29	5	0
201228108230	1	243.21251	2	4	10	29	5	0
201228108232	1	243.21251	2	4	10	29	5	0
201228108232	2	243.21251	2	4	10	29	5	0
201228108241	1	246.0972	2	4	3	31	6	0
201228108241	2	246.0972	2	4	3	31	6	0
201228108242	1	123.0486	2	6	3	31	6	0
201228108246	1	123.0486	2	6	3	31	6	0
201228108246	2	123.0486	2	6	3	31	6	0
201228108248	1	246.0972	2	4	3	31	6	0
201228108250	1	61.5243	2	3	3	31	6	0
201228108253	1	246.0972	2	4	3	31	6	99
201228108257	1	123.0486	2	6	3	31	6	0
201228108257	2	123.0486	2	6	3	31	6	0
201228108263	1	246.0972	2	4	3	31	6	99
201228108263	2	246.0972	2	4	3	31	6	0
201228108265	1	123.0486	2	6	3	31	6	0
201228108265	2	123.0486	2	6	3	31	6	0
201228108265	3	123.0486	2	6	3	31	6	0
201228108268	1	246.0972	2	4	3	31	6	99
201228108269	1	61.5243	2	3	3	31	6	0
201228108272	1	61.5243	2	5	3	31	6	0
201228108272	2	61.5243	2	5	3	31	6	0
201228108281	1	61.5243	2	5	2	31	6	0
201228108281	2	61.5243	2	5	2	31	6	0
201228108284	1	246.0972	2	4	2	31	6	0
201228108285	1	123.0486	2	6	2	31	6	0
201228108285	2	123.0486	2	6	2	31	6	0
201228108289	1	61.5243	2	1	2	31	6	0
201228108289	2	61.5243	2	1	2	31	6	0
201228108290	1	61.5243	2	5	2	31	6	0
201228108290	2	61.5243	2	5	2	31	6	0
201228108290	3	61.5243	2	5	2	31	6	0
201228108292	1	123.0486	2	6	2	31	6	0
201228108293	1	246.0972	2	4	2	31	6	0
201228108298	1	246.0972	2	4	2	31	6	0
201228108298	2	246.0972	2	4	2	31	6	0
201228108301	1	61.5243	2	3	2	31	6	0
201228108302	1	61.5243	2	1	2	31	6	0
201228108303	1	123.0486	2	6	2	31	6	0
201228108303	2	123.0486	2	6	2	31	6	0
201228108305	1	61.5243	2	3	2	31	6	0
201228108305	2	61.5243	2	3	2	31	6	0
201228108307	1	354.819252	2	6	6	31	6	2
201228108307	2	354.819252	2	6	6	31	6	0
201228108308	1	354.819252	2	4	6	31	6	0
201228108312	1	246.0972	2	4	4	31	6	0
201228108313	1	61.5243	2	5	4	31	6	0
201228108316	1	61.5243	2	2	4	31	6	0
201228108316	2	61.5243	2	2	4	31	6	0
201228108319	1	246.0972	2	4	4	31	6	0
201228108323	1	246.0972	2	4	4	31	6	0
201228108324	1	123.0486	2	6	4	31	6	0
201228108326	1	123.0486	2	6	4	31	6	0
201228108326	2	123.0486	2	6	4	31	6	0
201228108328	1	61.5243	2	5	4	31	6	0
201228108329	1	61.5243	2	3	4	31	6	0
201228108332	1	246.0972	2	4	4	31	6	0
201228108332	2	246.0972	2	4	4	31	6	99
201228108334	1	123.0486	2	6	4	31	6	0
201228108334	2	123.0486	2	6	4	31	6	0
201228108336	1	116.944371	2	6	4	29	5	0
201228108339	1	116.944371	2	6	4	29	5	0
201228108339	2	116.944371	2	6	4	29	5	0
201228108342	1	116.944371	2	6	4	29	5	0
201228108342	2	116.944371	2	6	4	29	5	0
201228108344	1	38.981457	2	1	4	29	5	0
201228108344	2	38.981457	2	1	4	29	5	0
201228108346	1	38.981457	2	1	4	29	5	0
201228108348	1	38.981457	2	2	4	29	5	1
201228108348	2	38.981457	2	2	4	29	5	1
201228108349	1	38.981457	2	1	4	29	5	0
201228108349	2	38.981457	2	1	4	29	5	0
201228108351	1	116.944371	2	6	4	29	5	0
201228108353	1	38.981457	2	1	4	29	5	0
201228108353	2	38.981457	2	1	4	29	5	0
201228108360	1	219.86718	2	4	5	29	5	0
201228108360	2	219.86718	2	4	5	29	5	0
201228108360	3	219.86718	2	4	5	29	5	0
201228108362	1	43.973436	2	5	5	29	5	0
201228108362	2	43.973436	2	5	5	29	5	0
201228108364	1	87.946872	2	6	5	29	5	0
201228108365	1	43.973436	2	5	5	29	5	0
201228108365	2	43.973436	2	5	5	29	5	0
201228108365	3	43.973436	2	5	5	29	5	0
201228108368	1	219.86718	2	4	5	29	5	0
201228108368	2	219.86718	2	4	5	29	5	0
201228108369	1	43.973436	2	5	5	29	5	0
201228108369	2	43.973436	2	5	5	29	5	0
201228108371	1	43.973436	2	3	5	29	5	0
201228108371	2	43.973436	2	3	5	29	5	0
201228108372	1	43.973436	2	3	5	29	5	0
201228108372	2	43.973436	2	3	5	29	5	0
201228108377	1	219.86718	2	4	5	29	5	0
201228108377	2	219.86718	2	4	5	29	5	0
201228108379	1	43.973436	2	5	5	29	5	0
201228108379	2	43.973436	2	5	5	29	5	0
201228108380	1	87.946872	2	6	5	29	5	0
201228108380	2	87.946872	2	6	5	29	5	0
201228108384	1	219.86718	2	4	5	29	5	0
201228108385	1	121.606255	2	3	10	29	5	0
201228108385	2	121.606255	2	3	10	29	5	0
201228108387	1	121.606255	2	6	10	29	5	0
201228108388	1	243.21251	2	4	10	29	5	0
201228108388	2	243.21251	2	4	10	29	5	0
201228108390	1	121.606255	2	6	10	29	5	0
201228108391	1	243.21251	2	4	10	29	5	0
201228108391	2	243.21251	2	4	10	29	5	0
201228108394	1	243.21251	2	4	10	29	5	0
201228108394	2	243.21251	2	4	10	29	5	0
201228108396	1	243.21251	2	4	10	29	5	0
201228108396	2	243.21251	2	4	10	29	5	0
201228108397	1	121.606255	2	3	10	29	5	0
201228108397	2	121.606255	2	3	10	29	5	0
201228108399	1	243.21251	2	4	10	29	5	0
201228108399	2	243.21251	2	4	10	29	5	0
201228108400	1	121.606255	2	3	10	29	5	0
201228108400	2	121.606255	2	3	10	29	5	0
201228108401	1	121.606255	2	6	10	29	5	0
201228108401	2	121.606255	2	6	10	29	5	0
201228108401	3	121.606255	2	6	10	29	5	0
201228108402	1	121.606255	2	5	10	29	5	0
201228108403	1	121.606255	2	6	10	29	5	0
201228108403	2	121.606255	2	6	10	29	5	0
201228108404	1	121.606255	2	6	10	29	5	0
201228108406	1	243.21251	2	4	10	29	5	0
201228108406	2	243.21251	2	4	10	29	5	0
201228108406	3	243.21251	2	4	10	29	5	0
201228108408	1	243.21251	2	4	10	29	5	0
201228108408	2	243.21251	2	4	10	29	5	0
201228108410	1	243.21251	2	4	10	29	5	0
201228108410	2	243.21251	2	4	10	29	5	0
201228108412	1	243.21251	2	4	10	29	5	0
201228108412	2	243.21251	2	4	10	29	5	0
201228108414	1	243.21251	2	4	10	29	5	0
201228108414	2	243.21251	2	4	10	29	5	0
201228108415	1	121.606255	2	3	10	29	5	0
201228108417	1	121.606255	2	6	10	29	5	0
201228108417	2	121.606255	2	6	10	29	5	0
201228108418	1	243.21251	2	4	10	29	5	0
201228108418	2	243.21251	2	4	10	29	5	0
201228108420	1	243.21251	2	4	10	29	5	0
201228108421	1	121.606255	2	5	10	29	5	0
201228108423	1	121.606255	2	5	10	29	5	0
201228108424	1	121.606255	2	6	10	29	5	0
201228108425	1	243.21251	2	4	10	29	5	0
201228108425	2	243.21251	2	4	10	29	5	0
201228108426	1	121.606255	2	6	10	29	5	0
201228108426	2	121.606255	2	6	10	29	5	0
201228108428	1	243.21251	2	4	10	29	5	0
201228108429	1	121.606255	2	6	10	29	5	0
201228108429	2	121.606255	2	6	10	29	5	0
201228108431	1	243.21251	2	4	10	29	5	0
201228108431	2	243.21251	2	4	10	29	5	0
201228108433	1	121.606255	2	6	10	29	5	0
201228108433	2	121.606255	2	6	10	29	5	0
201228108434	1	121.606255	2	3	10	29	5	0
201228108435	1	121.606255	2	5	10	29	5	0
201228108436	1	243.21251	2	4	10	29	5	0
201228108436	2	243.21251	2	4	10	29	5	0
201228108441	1	243.21251	2	4	10	29	5	0
201228108441	2	243.21251	2	4	10	29	5	0
201228108443	1	243.21251	2	4	10	29	5	0
201228108443	2	243.21251	2	4	10	29	5	0
201228108445	1	243.21251	2	4	10	29	5	0
201228108445	2	243.21251	2	4	10	29	5	0
201228108447	1	121.606255	2	6	10	29	5	0
201228108447	2	121.606255	2	6	10	29	5	0
201228108448	1	121.606255	2	5	10	29	5	0
201228108449	1	243.21251	2	4	10	29	5	0
201228108449	2	243.21251	2	4	10	29	5	0
201228108452	1	243.21251	2	4	10	29	5	0
201228108452	2	243.21251	2	4	10	29	5	0
201228108453	1	121.606255	2	5	10	29	5	0
201228108453	2	121.606255	2	5	10	29	5	0
201228108454	1	121.606255	2	6	10	29	5	0
201228108454	2	121.606255	2	6	10	29	5	0
201228108455	1	121.606255	2	6	10	29	5	0
201228108457	1	243.21251	2	4	10	29	5	0
201228108457	2	243.21251	2	4	10	29	5	0
201228108459	1	243.21251	2	4	10	29	5	0
201228108459	2	243.21251	2	4	10	29	5	0
201228108461	1	121.606255	2	6	10	29	5	0
201228108461	2	121.606255	2	6	10	29	5	0
201228108462	1	121.606255	2	6	10	29	5	0
201228108463	1	121.606255	2	6	10	29	5	0
201228108463	2	121.606255	2	6	10	29	5	0
201228108480	1	246.0972	2	4	3	31	6	6
201228108480	2	246.0972	2	4	3	31	6	6
201228108484	1	61.5243	2	3	3	31	6	4
201228108486	1	123.0486	2	6	3	31	6	0
201228108486	2	123.0486	2	6	3	31	6	0
201228108487	1	61.5243	2	3	3	31	6	0
201228108487	2	61.5243	2	3	3	31	6	0
201228108488	1	246.0972	2	4	3	31	6	0
201228108488	2	246.0972	2	4	3	31	6	0
201228108493	1	246.0972	2	4	3	31	6	0
201228108493	2	246.0972	2	4	3	31	6	0
201228108498	1	246.0972	2	4	3	31	6	99
201228108499	1	123.0486	2	6	3	31	6	0
201228108504	1	246.0972	2	4	3	31	6	99
201228108504	2	246.0972	2	4	3	31	6	0
201228108507	1	123.0486	2	6	3	31	6	0
201228108507	2	123.0486	2	6	3	31	6	0
201228108507	3	123.0486	2	6	3	31	6	0
