CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MTM_CRSH
201250002375	0	2	11.492	1	3	4	6	1	21
201250002404	0	1	10.908946	1	3	5	6	1	99
201250100356	0	1	8.941356	1	3	11	6	1	98
201250100368	0	1	13.8125	1	3	1	6	1	1
201250100378	0	1	11.62076	1	3	14	6	1	0
201250100378	0	2	11.62076	1	3	14	6	1	0
201250100417	0	1	13.8125	1	3	2	6	1	1
201250100445	0	1	11.62076	1	3	14	6	1	2
201250100456	0	1	10.975026	1	3	7	6	1	12
201250100463	0	1	10.908946	1	3	5	6	1	99
201250100475	0	1	20.242467	1	3	26	6	1	1
201250100506	0	1	20.242467	1	3	26	6	1	21
201250100517	0	1	222.667137	1	4	26	6	1	0
201250100519	0	1	10.908946	1	3	5	6	1	2
201250100538	0	1	10.908946	1	3	5	6	1	1
201250100546	0	1	11.62076	1	3	14	6	1	0
201250100547	0	1	220.79444	1	4	14	6	1	99
201250100635	0	1	11.62076	1	3	14	6	1	2
201250100636	0	1	53.648136	1	5	11	6	1	0
201250100639	0	1	13.8125	1	3	2	6	1	0
201250100646	0	1	11.492	1	3	4	6	1	99
201250100675	0	1	10.975026	1	3	7	6	1	0
201250100699	0	1	20.242467	1	3	26	6	1	99
201250100786	0	1	11.62076	1	3	14	6	1	0
201250100788	0	1	11.62076	1	3	14	6	1	12
201250100808	0	1	10.908946	1	3	5	6	1	1
201250100816	0	1	20.242467	1	3	26	6	1	99
201250100816	0	2	20.242467	1	3	26	6	1	99
201250100821	0	1	20.242467	1	3	26	6	1	0
201250100825	0	1	20.242467	1	3	26	6	1	17
201250200392	0	1	14.3925	3	3	6	9	8	4
201250200392	0	1	14.3925	3	3	6	9	8	19
201250300399	0	1	14.3925	3	3	6	9	8	0
201250300611	0	1	225.4825	3	4	6	9	8	0
201250300914	0	1	14.3925	3	3	6	9	8	19
201250600867	0	1	19.0507	2	3	1	11	6	0
201250600974	0	1	19.0507	2	3	1	11	6	0
201250601102	0	1	19.0507	2	3	1	11	6	2
201250601102	0	1	19.0507	2	3	1	11	6	1
201250601142	0	1	228.6084	2	4	1	11	6	0
201250601349	0	1	19.0507	2	3	2	11	6	0
201250601433	0	1	19.0507	2	3	1	11	6	0
201250601439	0	1	19.0507	2	3	1	11	6	1
201250601528	0	1	19.0507	2	3	1	11	6	2
201250601788	0	1	19.0507	2	3	1	11	6	10
201250601788	0	1	19.0507	2	3	1	11	6	16
201250601846	0	1	19.0507	2	3	1	11	6	0
201250601893	0	1	19.0507	2	3	1	11	6	1
201250601893	0	1	19.0507	2	3	1	11	6	4
201250601926	0	1	19.0507	2	3	1	11	6	1
201250602033	0	1	228.6084	2	4	1	11	6	0
201250602121	0	1	19.0507	2	3	1	11	6	0
201250602217	0	1	19.0507	2	3	1	11	6	1
201250602219	0	1	19.0507	2	3	1	11	6	4
201252300342	0	1	3	2	3	6	72	13	0
201252300342	0	2	3	2	3	6	72	13	0
201252300348	0	1	3	2	3	6	72	13	2
201252300388	0	1	3	2	3	2	72	13	8
201252300391	0	1	3	2	3	2	72	13	0
201252300452	0	1	1	2	2	4	72	13	0
201252300455	0	1	3	2	3	4	72	13	0
201252300531	0	1	3	2	3	3	72	13	0
201252300594	0	1	3	2	3	1	72	13	1
201252300597	0	1	3	2	3	1	72	13	0
201252300600	0	1	3	2	3	1	72	13	0
201252300603	0	1	3	2	3	1	72	13	0
201252300761	0	1	3	2	3	4	72	13	0
201252300829	0	1	3	2	3	3	72	13	0
201252300832	0	1	3	2	3	3	72	13	0
201252300894	0	1	3	2	3	2	72	13	0
201252300897	0	1	3	2	3	2	72	13	0
201265604126	0	1	16.1504	4	3	4	75	11	0
201265604228	0	1	14.066514	4	3	5	75	11	1
201265604228	0	1	14.066514	4	3	5	75	11	2
201265604378	0	1	16.1504	4	3	3	75	11	0
201268800708	0	1	12.5274	2	3	1	74	4	1
201268800837	0	1	12.5274	2	3	1	74	4	0
201268800980	0	1	12.5274	2	3	9	74	4	1
201268801002	0	1	12.5274	2	3	9	74	4	1
201268801189	0	1	12.5274	2	3	9	74	4	0
201268801272	0	1	12.5274	2	3	1	74	4	0
201268801618	0	1	12.5274	2	3	2	74	4	0
201268801618	0	2	12.5274	2	3	2	74	4	0
201268802025	0	1	12.5274	2	3	9	74	4	0
201268802064	0	1	12.5274	2	3	9	74	4	12
201268802139	0	1	12.5274	2	3	1	74	4	1
201268802139	0	1	12.5274	2	3	1	74	4	2
201268802139	0	1	12.5274	2	3	1	74	4	12
201268802430	0	1	50.1096	2	5	1	74	4	0
201268802477	0	1	12.5274	2	3	1	74	4	98
201268802502	0	1	225.4932	2	4	1	74	4	0
201268802679	0	1	12.5274	2	3	9	74	4	1
201268803096	0	1	12.5274	2	3	1	74	4	0
201268803167	0	1	12.5274	2	3	9	74	4	1
201268803186	0	1	12.5274	2	3	9	74	4	0
201268803588	0	1	50.1096	2	5	1	74	4	0
201268803759	0	1	12.5274	2	3	1	74	4	1
201268803920	0	1	12.5274	2	3	9	74	4	0
201268803975	0	1	12.5274	2	3	9	74	4	0
201268804002	0	1	12.5274	2	3	1	74	4	0
201268804354	0	1	12.5274	2	3	1	74	4	1
201268804354	0	1	12.5274	2	3	1	74	4	12
201268804866	0	1	12.5274	2	3	1	74	4	0
201268805018	0	1	12.5274	2	3	1	74	4	2
201268805018	0	1	12.5274	2	3	1	74	4	12
201268805018	0	1	12.5274	2	3	1	74	4	19
201268805366	0	1	12.5274	2	3	1	74	4	0
201268805509	0	1	12.5274	2	3	1	74	4	1
201268805949	0	1	12.5274	2	3	2	74	4	19
201268806004	0	1	4.1758	2	1	9	74	4	0
201268806011	0	1	12.5274	2	3	1	74	4	12
201269500374	0	1	16.1504	4	3	3	75	11	0
201269500522	0	1	16.1504	4	3	3	75	11	0
201269500684	0	1	16.1504	4	3	3	75	11	2
201269500691	0	1	16.1504	4	3	4	75	11	4
201269500793	0	1	16.1504	4	3	1	75	11	0
201269500813	0	1	16.1504	4	3	1	75	11	0
201269500877	0	1	16.1504	4	3	2	75	11	0
201269500921	0	1	16.1504	4	3	2	75	11	0
201269501036	0	1	16.1504	4	3	3	75	11	0
201269501179	0	1	16.1504	4	3	4	75	11	2
201269501352	0	1	16.1504	4	3	3	75	11	17
201269501566	0	1	16.1504	4	3	3	75	11	0
201269501659	0	1	16.1504	4	3	3	75	11	9
201269501759	0	1	16.1504	4	3	4	75	11	98
201269502065	0	1	16.1504	4	3	3	75	11	1
201269502065	0	1	16.1504	4	3	3	75	11	2
201269502474	0	1	16.1504	4	3	3	75	11	0
201269502515	0	1	16.1504	4	3	4	75	11	13
201269502515	0	1	16.1504	4	3	4	75	11	14
201269600458	0	1	16.1504	4	3	3	75	11	0
201269600521	0	1	16.1504	4	3	2	75	11	0
201269600637	0	1	16.1504	4	3	4	75	11	0
201269601369	0	1	16.1504	4	3	2	75	11	2
201269601379	0	1	16.1504	4	3	2	75	11	0
201269601386	0	1	16.1504	4	3	2	75	11	2
201271700361	0	1	12.2215	3	3	2	43	9	0
201271700629	0	1	12.2215	3	3	2	43	9	6
201271700629	0	1	12.2215	3	3	2	43	9	21
201271800563	0	1	12.2215	3	3	1	43	9	0
201271800690	0	1	12.2215	3	3	1	43	9	2
201271800690	0	1	12.2215	3	3	1	43	9	3
201271800690	0	1	12.2215	3	3	1	43	9	21
201271800931	0	1	12.2215	3	3	1	43	9	1
201271800934	0	1	12.2215	3	3	1	43	9	2
201271800934	0	1	12.2215	3	3	1	43	9	19
201271800943	0	1	12.2215	3	3	1	43	9	0
201271801010	0	1	12.2215	3	3	1	43	9	99
201271801311	0	1	12.2215	3	3	1	43	9	99
201271801589	0	1	12.2215	3	3	1	43	9	2
201271801589	0	1	12.2215	3	3	1	43	9	3
201271801747	0	1	12.2215	3	3	1	43	9	0
201271801953	0	1	12.2215	3	3	4	43	9	2
201271802198	0	1	12.2215	3	3	1	43	9	0
201271802311	0	1	12.2215	3	3	1	43	9	0
201271802420	0	1	12.2215	3	3	1	43	9	12
201271802430	0	1	12.2215	3	3	1	43	9	0
201271802940	0	1	12.2215	3	3	1	43	9	0
201271901082	0	1	12.2215	3	3	1	43	9	0
201271901202	0	1	12.2215	3	3	1	43	9	21
201271901241	0	1	12.2215	3	3	1	43	9	2
201271901302	0	1	12.2215	3	3	1	43	9	0
201271901302	0	2	12.2215	3	3	1	43	9	0
201272602129	0	1	11.093989	4	3	1	79	10	1
201272602129	0	1	11.093989	4	3	1	79	10	2
201272602363	0	1	221.87978	4	4	1	79	10	1
201272602363	0	1	221.87978	4	4	1	79	10	2
201272602378	0	1	11.093989	4	3	7	79	10	4
201272602395	0	1	11.093989	4	3	1	79	10	12
201272602439	0	1	11.093989	4	3	1	79	10	0
201272602519	0	1	11.093989	4	2	1	79	10	0
201272602521	0	1	11.093989	4	3	1	79	10	0
201272602538	0	1	11.093989	4	3	1	79	10	1
201272602538	0	1	11.093989	4	3	1	79	10	2
201272602542	0	1	11.093989	4	3	1	79	10	0
201272602566	0	1	11.093989	4	3	1	79	10	99
201272602579	0	1	11.093989	4	3	1	79	10	0
201272602634	0	1	11.093989	4	3	1	79	10	0
201272602638	0	1	11.093989	4	3	1	79	10	0
201272602650	0	1	11.093989	4	3	1	79	10	0
201272602695	0	1	11.093989	4	3	1	79	10	0
201272602701	0	1	11.093989	4	3	1	79	10	21
201272602752	0	1	11.093989	4	3	1	79	10	0
201272602756	0	1	11.093989	4	3	1	79	10	1
201272602756	0	1	11.093989	4	3	1	79	10	2
201272602773	0	1	11.093989	4	3	1	79	10	0
201272602779	0	1	11.093989	4	3	1	79	10	0
201272602794	0	1	11.093989	4	3	1	79	10	0
201272602807	0	1	221.87978	4	4	1	79	10	1
201272602807	0	1	221.87978	4	4	1	79	10	2
201272602884	0	1	11.093989	4	3	1	79	10	1
201272602944	0	1	11.093989	4	3	7	79	10	12
201272602971	0	1	11.093989	4	3	7	79	10	9
201272602971	0	1	11.093989	4	3	7	79	10	21
201272602983	0	1	11.093989	4	3	7	79	10	9
201272602983	0	1	11.093989	4	3	7	79	10	21
201272602989	0	1	11.093989	4	3	7	79	10	0
201272603016	0	1	11.093989	4	3	7	79	10	99
201272603024	0	1	11.093989	4	3	7	79	10	2
201272603024	0	1	11.093989	4	3	7	79	10	3
201272603028	0	1	11.093989	4	3	7	79	10	1
201272603028	0	1	11.093989	4	3	7	79	10	2
201272603028	0	1	11.093989	4	3	7	79	10	12
201272603060	0	1	11.093989	4	3	7	79	10	0
201272603073	0	1	11.093989	4	3	7	79	10	0
201272603097	0	1	11.093989	4	3	7	79	10	2
201272603097	0	1	11.093989	4	3	7	79	10	3
201272603127	0	1	11.093989	4	3	1	79	10	0
201272603127	0	2	11.093989	4	3	1	79	10	0
201272603150	0	1	11.093989	4	3	1	79	10	0
201272603164	0	1	11.093989	4	3	7	79	10	2
201272603236	0	1	11.093989	4	3	1	79	10	2
201272603236	0	1	11.093989	4	3	1	79	10	9
201272603241	0	1	11.093989	4	3	1	79	10	2
201272603253	0	1	11.093989	4	3	1	79	10	2
201272603267	0	1	11.093989	4	3	1	79	10	0
201272603281	0	1	11.093989	4	3	1	79	10	2
201272603281	0	1	11.093989	4	3	1	79	10	12
201272603295	0	1	11.093989	4	3	1	79	10	3
201272603298	0	1	11.093989	4	3	1	79	10	21
201272603300	0	1	11.093989	4	3	1	79	10	2
201272603300	0	1	11.093989	4	3	1	79	10	1
201272603308	0	1	11.093989	4	3	1	79	10	0
201272603308	0	2	11.093989	4	3	1	79	10	0
201272603308	0	3	11.093989	4	3	1	79	10	0
201272603314	0	1	11.093989	4	3	1	79	10	0
201272603358	0	1	11.093989	4	3	7	79	10	2
201272603358	0	1	11.093989	4	3	7	79	10	3
201272603358	0	1	11.093989	4	3	7	79	10	9
201272603374	0	1	221.87978	4	4	7	79	10	0
201272603381	0	1	11.093989	4	3	7	79	10	12
201272603381	0	1	11.093989	4	3	7	79	10	2
201272603428	0	1	11.093989	4	1	7	79	10	0
201272603428	0	2	11.093989	4	1	7	79	10	0
201272603428	0	3	11.093989	4	1	7	79	10	0
201272603429	0	1	11.093989	4	3	7	79	10	1
201272603429	0	1	11.093989	4	3	7	79	10	12
201272603508	0	1	11.093989	4	3	7	79	10	0
201272603509	0	1	11.093989	4	3	7	79	10	0
201272603534	0	1	11.093989	4	3	7	79	10	0
201272603534	0	2	11.093989	4	3	7	79	10	0
201272603552	0	1	11.093989	4	3	7	79	10	1
201272603560	0	1	11.093989	4	3	7	79	10	12
201272603560	0	1	11.093989	4	3	7	79	10	1
201272603560	0	1	11.093989	4	3	7	79	10	2
201272603598	0	1	11.093989	4	3	7	79	10	0
201272603610	0	1	11.093989	4	3	7	79	10	0
201272603634	0	1	11.093989	4	3	7	79	10	4
201272603653	0	1	11.093989	4	3	7	79	10	0
201272603655	0	1	11.093989	4	3	7	79	10	0
201272603659	0	1	11.093989	4	3	7	79	10	0
201272603667	0	1	11.093989	4	3	1	79	10	0
201272603753	0	1	11.093989	4	3	1	79	10	10
201272603798	0	1	11.093989	4	3	7	79	10	15
201272603799	0	1	11.093989	4	3	7	79	10	0
201272603805	0	1	11.093989	4	3	7	79	10	0
201272603822	0	1	221.87978	4	4	7	79	10	0
201272603822	0	2	221.87978	4	4	7	79	10	0
201272603834	0	1	11.093989	4	3	7	79	10	2
201272603852	0	1	11.093989	4	3	7	79	10	12
201272603852	0	1	11.093989	4	3	7	79	10	2
201272603856	0	1	11.093989	4	3	7	79	10	0
201272603858	0	1	11.093989	4	3	7	79	10	99
201272603861	0	1	11.093989	4	3	7	79	10	0
201272603874	0	1	11.093989	4	3	7	79	10	7
201272603897	0	1	11.093989	4	3	7	79	10	0
201272603946	0	1	11.093989	4	3	1	79	10	10
201272603947	0	1	11.093989	4	3	1	79	10	10
201272603948	0	1	11.093989	4	3	1	79	10	2
201272603948	0	1	11.093989	4	3	1	79	10	1
201272603974	0	1	11.093989	4	3	7	79	10	0
201272603987	0	1	11.093989	4	3	7	79	10	2
201272603987	0	1	11.093989	4	3	7	79	10	1
201272604019	0	1	11.093989	4	3	7	79	10	0
201272604020	0	1	11.093989	4	3	7	79	10	9
201272604075	0	1	11.093989	4	3	7	79	10	9
201272604098	0	1	11.093989	4	3	7	79	10	12
201272604138	0	1	11.093989	4	3	1	79	10	2
201272604151	0	1	11.093989	4	3	7	79	10	9
201272604151	0	1	11.093989	4	3	7	79	10	10
201272604165	0	1	11.093989	4	3	7	79	10	7
201272604184	0	1	11.093989	4	3	7	79	10	2
201272604184	0	1	11.093989	4	3	7	79	10	9
201272604184	0	1	11.093989	4	3	7	79	10	10
201272604190	0	1	11.093989	4	3	7	79	10	2
201272604190	0	1	11.093989	4	3	7	79	10	9
201272604190	0	1	11.093989	4	3	7	79	10	10
201272604276	0	1	11.093989	4	3	7	79	10	0
201272604307	0	1	11.093989	4	3	7	79	10	1
201272604307	0	1	11.093989	4	3	7	79	10	2
201272604329	0	1	11.093989	4	3	1	79	10	0
201272604331	0	1	11.093989	4	3	1	79	10	1
201272604331	0	1	11.093989	4	3	1	79	10	2
201272604353	0	1	11.093989	4	3	7	79	10	0
201272604371	0	1	11.093989	4	3	7	79	10	0
201272604373	0	1	11.093989	4	3	7	79	10	2
201272702892	0	1	11.093989	4	2	7	79	10	0
201272702901	0	1	11.093989	4	3	7	79	10	9
201272702901	0	2	11.093989	4	3	7	79	10	9
201272702926	0	1	11.093989	4	3	7	79	10	4
201272702926	0	2	11.093989	4	3	7	79	10	4
201272703165	0	1	11.093989	4	3	7	79	10	10
201272703167	0	1	11.093989	4	3	7	79	10	0
201272703179	0	1	11.093989	4	3	7	79	10	0
201272703180	0	1	11.093989	4	2	7	79	10	0
201272703186	0	1	11.093989	4	3	7	79	10	10
201272703186	0	1	11.093989	4	3	7	79	10	7
201272703201	0	1	221.87978	4	4	7	79	10	2
201272703209	0	1	11.093989	4	3	7	79	10	2
201272703209	0	1	11.093989	4	3	7	79	10	3
201272703434	0	1	11.093989	4	3	7	79	10	0
201272703845	0	1	365.211782	4	5	4	79	10	0
201272703897	0	1	11.093989	4	3	7	79	10	0
201272703913	0	1	11.093989	4	3	7	79	10	2
201272704139	0	1	11.093989	4	3	7	79	10	0
201272704666	0	1	11.093989	4	3	7	79	10	1
201272704666	0	1	11.093989	4	3	7	79	10	2
201272704666	0	1	11.093989	4	3	7	79	10	3
201272704666	0	2	11.093989	4	3	7	79	10	1
201272704666	0	2	11.093989	4	3	7	79	10	2
201272704666	0	2	11.093989	4	3	7	79	10	3
201272704668	0	1	11.093989	4	3	7	79	10	0
201272704672	0	1	11.093989	4	3	7	79	10	0
201272704688	0	1	11.093989	4	3	7	79	10	12
201272704726	0	1	11.093989	4	3	7	79	10	0
201272704908	0	1	11.093989	4	3	7	79	10	1
201272704908	0	1	11.093989	4	3	7	79	10	2
201272704942	0	1	11.093989	4	3	7	79	10	0
201272704943	0	1	11.093989	4	3	7	79	10	0
201272705195	0	1	11.093989	4	3	7	79	10	1
201272705195	0	1	11.093989	4	3	7	79	10	2
201272705433	0	1	11.093989	4	3	7	79	10	2
201272705435	0	1	11.093989	4	3	7	79	10	0
201272705883	0	1	11.093989	4	3	7	79	10	0
201272705897	0	1	11.093989	4	3	7	79	10	1
201272707279	0	1	11.093989	4	3	7	79	10	10
201272707281	0	1	11.093989	4	3	7	79	10	1
201272707281	0	1	11.093989	4	3	7	79	10	6
201272707283	0	1	11.093989	4	3	7	79	10	0
201272707283	0	2	11.093989	4	3	7	79	10	0
201272708148	0	1	11.093989	4	3	7	79	10	0
201272708151	0	1	11.093989	4	3	7	79	10	2
201272708155	0	1	11.093989	4	3	7	79	10	1
201272708155	0	1	11.093989	4	3	7	79	10	2
201272708781	0	1	11.093989	4	3	7	79	10	9
201272708788	0	1	11.093989	4	3	7	79	10	3
201272708788	0	1	11.093989	4	3	7	79	10	9
201272708817	0	1	11.093989	4	3	7	79	10	0
201272708992	0	1	11.093989	4	3	7	79	10	1
201272708992	0	1	11.093989	4	3	7	79	10	2
201272709004	0	1	11.093989	4	3	7	79	10	0
201272709170	0	1	11.093989	4	3	7	79	10	9
201272709185	0	1	221.87978	4	4	7	79	10	2
201272709197	0	1	11.093989	4	3	7	79	10	0
201272710153	0	1	1.6641	4	1	2	79	10	4
201272804967	0	1	11.093989	4	3	1	79	10	2
201272804967	0	1	11.093989	4	3	1	79	10	12
201272804991	0	1	11.093989	4	2	1	79	10	10
201272805013	0	1	11.093989	4	3	1	79	10	0
201272805055	0	1	11.093989	4	3	1	79	10	0
201272805055	0	2	11.093989	4	3	1	79	10	0
201272805059	0	1	11.093989	4	3	1	79	10	0
201272805132	0	1	11.093989	4	3	1	79	10	2
201272805151	0	1	11.093989	4	3	1	79	10	3
201272805151	0	1	11.093989	4	3	1	79	10	1
201272805151	0	1	11.093989	4	3	1	79	10	2
201272805151	0	2	11.093989	4	3	1	79	10	2
201272805151	0	2	11.093989	4	3	1	79	10	3
201272805189	0	1	11.093989	4	3	1	79	10	0
201272805223	0	1	11.093989	4	3	1	79	10	1
201272805255	0	1	11.093989	4	3	1	79	10	0
201272805258	0	1	11.093989	4	3	1	79	10	0
201272805299	0	1	11.093989	4	3	7	79	10	2
201272805299	0	1	11.093989	4	3	7	79	10	3
201272805349	0	1	11.093989	4	3	1	79	10	0
201272805377	0	1	11.093989	4	3	7	79	10	2
201272805377	0	1	11.093989	4	3	7	79	10	1
201272805379	0	1	11.093989	4	3	7	79	10	9
201272805382	0	1	11.093989	4	3	7	79	10	9
201272805426	0	1	11.093989	4	3	1	79	10	12
201272805441	0	1	11.093989	4	3	1	79	10	0
201272805461	0	1	11.093989	4	3	1	79	10	0
201272805478	0	1	11.093989	4	3	1	79	10	0
201272805491	0	1	11.093989	4	3	1	79	10	0
201272805539	0	1	11.093989	4	3	1	79	10	2
201272805554	0	1	11.093989	4	3	1	79	10	0
201272805600	0	1	11.093989	4	3	1	79	10	12
201272805628	0	1	11.093989	4	3	1	79	10	0
201272805630	0	1	11.093989	4	3	1	79	10	9
201272805645	0	1	11.093989	4	3	1	79	10	2
201272805645	0	1	11.093989	4	3	1	79	10	12
201272805651	0	1	11.093989	4	3	1	79	10	0
201272805718	0	1	11.093989	4	3	1	79	10	19
201272805718	0	1	11.093989	4	3	1	79	10	2
201272805718	0	1	11.093989	4	3	1	79	10	12
201272805718	0	2	11.093989	4	3	1	79	10	19
201272805718	0	2	11.093989	4	3	1	79	10	2
201272805718	0	2	11.093989	4	3	1	79	10	12
201272805747	0	1	11.093989	4	3	1	79	10	0
201272805758	0	1	11.093989	4	3	1	79	10	0
201272805771	0	1	11.093989	4	3	1	79	10	0
201272805782	0	1	11.093989	4	3	1	79	10	1
201272805782	0	1	11.093989	4	3	1	79	10	12
201272805787	0	1	11.093989	4	3	1	79	10	9
201272805790	0	1	11.093989	4	3	1	79	10	0
201272805809	0	1	11.093989	4	3	1	79	10	2
201272805809	0	1	11.093989	4	3	1	79	10	12
201272805827	0	1	11.093989	4	3	1	79	10	1
201272805827	0	1	11.093989	4	3	1	79	10	2
201272805847	0	1	11.093989	4	3	1	79	10	0
201272805854	0	1	11.093989	4	3	1	79	10	0
201272805863	0	1	11.093989	4	3	1	79	10	0
201272805879	0	1	11.093989	4	3	1	79	10	2
201272805879	0	1	11.093989	4	3	1	79	10	12
201272805883	0	1	11.093989	4	3	1	79	10	99
201272805906	0	1	11.093989	4	3	1	79	10	0
201272805906	0	2	11.093989	4	3	1	79	10	0
201272805914	0	1	11.093989	4	3	1	79	10	2
201272805919	0	1	11.093989	4	3	1	79	10	9
201272805970	0	1	11.093989	4	3	1	79	10	12
201272805977	0	1	11.093989	4	3	7	79	10	2
201272805977	0	1	11.093989	4	3	7	79	10	9
201272806005	0	1	11.093989	4	3	7	79	10	1
201272806005	0	1	11.093989	4	3	7	79	10	2
201272806005	0	1	11.093989	4	3	7	79	10	6
201272806008	0	1	11.093989	4	3	7	79	10	8
201272806032	0	1	11.093989	4	3	7	79	10	14
201272806032	0	1	11.093989	4	3	7	79	10	19
201272806050	0	1	11.093989	4	3	7	79	10	0
201272806061	0	1	11.093989	4	3	7	79	10	1
201272806061	0	1	11.093989	4	3	7	79	10	12
201272806065	0	1	11.093989	4	3	7	79	10	9
201272806067	0	1	11.093989	4	3	7	79	10	0
201272806068	0	1	11.093989	4	3	7	79	10	1
201272806068	0	1	11.093989	4	3	7	79	10	2
201272806069	0	1	11.093989	4	3	7	79	10	2
201272806069	0	1	11.093989	4	3	7	79	10	12
201272806069	0	1	11.093989	4	3	7	79	10	1
201272806106	0	1	11.093989	4	3	1	79	10	1
201272806124	0	1	11.093989	4	3	1	79	10	1
201272806185	0	1	11.093989	4	3	1	79	10	1
201272806185	0	1	11.093989	4	3	1	79	10	2
201272806203	0	1	11.093989	4	3	1	79	10	1
201272806203	0	1	11.093989	4	3	1	79	10	2
201272806212	0	1	11.093989	4	3	1	79	10	2
201272806212	0	1	11.093989	4	3	1	79	10	12
201272806222	0	1	11.093989	4	3	1	79	10	0
201272806225	0	1	11.093989	4	3	1	79	10	2
201272806225	0	1	11.093989	4	3	1	79	10	12
201272806227	0	1	11.093989	4	3	1	79	10	0
201272806249	0	1	11.093989	4	3	1	79	10	2
201272806249	0	1	11.093989	4	3	1	79	10	10
201272806255	0	1	11.093989	4	3	1	79	10	0
201272806258	0	1	11.093989	4	3	1	79	10	0
201272806296	0	1	11.093989	4	3	1	79	10	2
201272806312	0	1	11.093989	4	3	1	79	10	0
201272806314	0	1	11.093989	4	3	1	79	10	98
201272806325	0	1	11.093989	4	3	1	79	10	9
201272806338	0	1	11.093989	4	3	1	79	10	0
201272806377	0	1	11.093989	4	3	1	79	10	0
201272806382	0	1	11.093989	4	3	1	79	10	0
201272806388	0	1	11.093989	4	3	1	79	10	0
201272806391	0	1	11.093989	4	3	1	79	10	2
201272806407	0	1	11.093989	4	3	1	79	10	1
201272806407	0	1	11.093989	4	3	1	79	10	2
201272806422	0	1	11.093989	4	3	1	79	10	0
201272806444	0	1	11.093989	4	3	1	79	10	0
201272806448	0	1	11.093989	4	3	1	79	10	1
201272806448	0	1	11.093989	4	3	1	79	10	2
201272806455	0	1	11.093989	4	3	1	79	10	21
201272806465	0	1	11.093989	4	3	1	79	10	0
201272806496	0	1	11.093989	4	3	1	79	10	1
201272806496	0	1	11.093989	4	3	1	79	10	2
201272806508	0	1	11.093989	4	3	1	79	10	0
201272806514	0	1	11.093989	4	3	1	79	10	1
201272806549	0	1	221.87978	4	4	1	79	10	2
201272806557	0	1	11.093989	4	3	1	79	10	0
201272806565	0	1	11.093989	4	3	1	79	10	0
201272806589	0	1	11.093989	4	3	1	79	10	2
201272806589	0	1	11.093989	4	3	1	79	10	3
201272806592	0	1	11.093989	4	3	1	79	10	9
201272806666	0	1	11.093989	4	3	1	79	10	0
201272806673	0	1	11.093989	4	3	1	79	10	0
201272806696	0	1	11.093989	4	3	1	79	10	0
201278000852	0	1	13.962	3	3	1	63	7	21
201278000859	0	1	13.962	3	3	1	63	7	16
201278000940	0	1	13.962	3	3	1	63	7	2
201278001080	0	1	13.962	3	3	1	63	7	2
201278001125	0	1	13.962	3	3	1	63	7	2
201278001601	0	1	19.6053	3	1	2	47	8	0
201278001601	0	2	19.6053	3	1	2	47	8	0
201278001601	0	3	19.6053	3	1	2	47	8	0
201278002150	0	1	13.962	3	3	1	63	7	0
201278003094	0	1	13.962	3	3	1	63	7	1
201278003094	0	1	13.962	3	3	1	63	7	2
201278003243	0	1	19.6053	3	3	1	47	8	6
201278003243	0	1	19.6053	3	3	1	47	8	2
201278003535	0	1	93.969379	3	3	10	47	8	0
201278003859	0	1	223.392	3	4	1	63	7	2
201278003859	0	1	223.392	3	4	1	63	7	1
201278003901	0	1	19.6053	3	1	1	47	8	0
201278004158	0	1	13.962	3	3	1	63	7	0
201278006279	0	1	93.969379	3	3	10	47	8	1
201278007764	0	1	13.962	3	3	1	63	7	0
201278007831	0	1	13.962	3	3	1	63	7	2
201278008604	0	1	19.6053	3	3	3	47	8	1
201278008751	0	1	19.6053	3	3	2	47	8	0
201278009654	0	1	215.6583	3	4	4	47	8	0
201278010362	0	1	13.962	3	3	1	63	7	2
201278010362	0	1	13.962	3	3	1	63	7	6
201278010518	0	1	13.962	3	3	1	63	7	2
201278010660	0	1	19.6053	3	3	3	47	8	1
201278010660	0	1	19.6053	3	3	3	47	8	2
201278011642	0	1	268.715142	3	4	7	47	8	19
201278011642	0	1	268.715142	3	4	7	47	8	1
201278011642	0	1	268.715142	3	4	7	47	8	2
201278011642	0	1	268.715142	3	4	7	47	8	12
201278011774	0	1	89.571714	3	3	7	47	8	1
201278012743	0	1	13.962	3	3	1	63	7	2
201282800387	0	1	3	2	3	3	72	13	6
201282800387	0	1	3	2	3	3	72	13	1
201282800387	0	1	3	2	3	3	72	13	2
201282800390	0	1	3	2	3	3	72	13	1
201282800402	0	1	3	2	3	3	72	13	3
201282800405	0	1	3	2	3	3	72	13	0
201282800408	0	1	3	2	3	3	72	13	5
201295100128	0	1	12.4986	3	3	1	42	8	0
201295100141	0	1	12.4986	3	3	1	42	8	2
201295100141	0	1	12.4986	3	3	1	42	8	9
201295100284	0	1	12.4986	3	3	3	42	8	0
201295100330	0	1	12.4986	3	3	4	42	8	0
201295100435	0	1	22.464	3	3	1	46	8	1
201295100528	0	1	22.464	3	3	1	46	8	0
201295100626	0	1	12.4986	3	3	4	42	8	0
201295100676	0	1	22.464	3	3	4	46	8	0
201295100810	0	1	11.901938	3	3	11	42	8	9
201295100810	0	2	11.901938	3	3	11	42	8	9
201295100812	0	1	11.901938	3	3	11	42	8	1
201295100812	0	1	11.901938	3	3	11	42	8	4
